item_name,vendor_id,min_price,max_price,unit
1' cap,demo_vendor,,,
1- 1/4 dielectic union,demo_vendor,,,
1-1/2 copper pipe per ft,demo_vendor,,,
1-1/2 couplings w/ stop,demo_vendor,,,
1-1/2 in. PVC Schedule 40 S x S Coupling,demo_vendor,,,
1-1/2 in. Reduced Pressure Zone  Backflow Preventer Assembly,demo_vendor,,,
1-1/2 in. Sink Drain Pipe Plastic Slip-Joint Nut with Rubber Reducing Washers,demo_vendor,,,
1-1/2 in. White Plastic Threaded Sink Drain Pipe Adapter with Slip-Joint Nut and Washer,demo_vendor,,,
1-1/2 in. White Rubber Threaded All-in-One Drain Kit,demo_vendor,,,
1-1/2 in. x 1-1/2 in. 90 Degree PVC Socket x Socket Elbow Fitting,demo_vendor,,,
1-1/2 in. x 1-1/2 in. x 1 in. PVC Sch. 40 Tee Fitting,demo_vendor,,,
1-1/2 in. x 1-1/4 in. PVC Schedule 40 Spigot x S Reducer Bushing Fitting,demo_vendor,,,
1-1/2 tube cap,demo_vendor,,,
1-1/2 union,demo_vendor,,,
1-1/2 x 1-1/4 bushing,demo_vendor,,,
1-1/2 x 1-1/4 tee,demo_vendor,,,
"1-1/2"" Lead Free Bronze RPZ (LF009M2QTFS)",demo_vendor,,,
"1-1/2"" Tee",demo_vendor,,,
1-1/2X20 PVC S40 PE PIPE,demo_vendor,,,
1-1/2” pvc p-trap,demo_vendor,,,
1-1/4 90,demo_vendor,,,
1-1/4 SXS PVC40 90 ELL,demo_vendor,,,
1-1/4 SXSXS PVC40 TEE,demo_vendor,,,
1-1/4 close nipple,demo_vendor,,,
1-1/4 copper pipe per ft,demo_vendor,,,
1-1/4 couplings w/stop,demo_vendor,,,
1-1/4 in. PVC Schedule 40 S x S Coupling,demo_vendor,,,
1-1/4 in. x 1-1/4 in. 90 Degree PVC Socket x Socket Elbow Fitting,demo_vendor,,,
"1-1/4 pipe copper couplings and fittings, map gas, solder and flux (4) urinal flush valves",demo_vendor,,,
1-1/4 pressure regulator,demo_vendor,,,
1-1/4 pvc couplings,demo_vendor,,,
1-1/4 pvc pipe,demo_vendor,,,
1-1/4 unions,demo_vendor,,,
1-1/4 x 1-1/2 nipple,demo_vendor,,,
"1-1/4 x 3"" nipple",demo_vendor,,,
1-1/4 x 3-1/2 close nipple,demo_vendor,,,
1-1/4X1 SPGXS PVC40 BUSH,demo_vendor,,,
1-1/4X20 PVC S40 BE PIPE,demo_vendor,,,
1-12 washers per box,demo_vendor,,,
1-Gang 18 cu. in. PVC Old Work Draft-Tight Electrical Switch and Outlet Box (FN-18-OWV),demo_vendor,,,
1-Gang 4 in. New Work Metal Electrical Wall Box with Ground Bump,demo_vendor,,,
1-Gang White Decora/Rocker Nylon Midway/Midsize Wall Plate (10-Pack) 0PJ26-0WM,demo_vendor,,,
1.0 gmp flushometer,demo_vendor,,,
1.1/4 pipe Gasket,demo_vendor,,,
"1.25"" pipe repair kits",demo_vendor,,,
1.28 got tank,demo_vendor,,,
1.28 gpf 3in flush tank,demo_vendor,,,
1.28 gpf bowl white,demo_vendor,,,
1.5 90's,demo_vendor,,,
1.5 end outlet waste,demo_vendor,,,
1.5 extention,demo_vendor,,,
1.5 nuts and washers,demo_vendor,,,
1.5 pvc female,demo_vendor,,,
"1.5"" pro press pipe repair kit",demo_vendor,,,
"1.5"" pvc ball valves",demo_vendor,,,
"1.5""x.75"" PVC reducer",demo_vendor,,,
1.5-inch Slip Joint (S/J) washers,demo_vendor,,,
"1.5-inch diameter, 6-inch long straight pipe",demo_vendor,,,
1.6gpf pressure assisted flush,demo_vendor,,,
1/2 90 elbows txt,demo_vendor,,,
1/2 Anchor Concrete screws (box),demo_vendor,,,
1/2 Anchor wall Screws (box),demo_vendor,,,
1/2 MIP Hose Bib,demo_vendor,,,
1/2 Pex Brass Female Adapter,demo_vendor,,,
1/2 Pro Press 90,demo_vendor,,,
1/2 Pro Press Coupling,demo_vendor,,,
1/2 ProPex 90,demo_vendor,,,
1/2 ProPex Coupling,demo_vendor,,,
1/2 SXM PVC40 ADPT,demo_vendor,,,
1/2 White Pex 100',demo_vendor,,,
1/2 ball valve,demo_vendor,,,
1/2 brass couplings,demo_vendor,,,
1/2 brass nipple close piece,demo_vendor,,,
1/2 closed nipple,demo_vendor,,,
1/2 copper,demo_vendor,,,
1/2 fittings,demo_vendor,,,
1/2 hose bib,demo_vendor,,,
1/2 in CVPC cap,demo_vendor,,,
1/2 in copper pipe,demo_vendor,,,
1/2 in. Copper Tube Size Flange Escutcheon Plate in Chrome,demo_vendor,,,
1/2 in. press shut off valve,demo_vendor,,,
1/2 in. x 5 ft. White PEX-B Pipe,demo_vendor,,,
1/2 pex copper lines,demo_vendor,,,
1/2 supply valve,demo_vendor,,,
1/2 water supply line,demo_vendor,,,
"1/2"" Clamps",demo_vendor,,,
"1/2"" Fittings",demo_vendor,,,
"1/2"" X 3/8"" water line on filtration system",demo_vendor,,,
"1/2"" copper fittings",demo_vendor,,,
"1/2"" pipe fittings",demo_vendor,,,
"1/2"" press ball valve",demo_vendor,,,
1/4 inch T coupler,demo_vendor,,,
1/4 inch straight coupler,demo_vendor,,,
1/4 nut,demo_vendor,,,
1/4 push fit elbow,demo_vendor,,,
"1/4"" brass p trap",demo_vendor,,,
"1/4"" copper",demo_vendor,,,
"1/4"" quick connect tube",demo_vendor,,,
"1/4""x3-1/2"" Brass Toilet Flange Bolts",demo_vendor,,,
1/4” compression tee,demo_vendor,,,
1/8 Tapcons,demo_vendor,,,
1/8 in. lead,demo_vendor,,,
"10 AWG Stranded Wire-Green, 250' roll",demo_vendor,,,
"10 AWG Stranded Wire-Red, 250' roll",demo_vendor,,,
"10 AWG Stranded Wire-White, 250' roll",demo_vendor,,,
10 Gal. Electric Water Heater,demo_vendor,,,
10 ft pipe,demo_vendor,,,
10 ft stick 3/4 pvc,demo_vendor,,,
10 gal electric water heater,demo_vendor,,,
10 gallon EJC-10 Proline Water Heater,demo_vendor,,,
10 x 10 x 4 WYE.,demo_vendor,,,
"10"" no hub 5 band clamps",demo_vendor,,,
10' Metal Stud Track,demo_vendor,,,
10' Metal Stud-3 ea,demo_vendor,,,
100 Ft of Extra Cable,demo_vendor,,,
"100'x1/2"" pex piping",demo_vendor,,,
100ft Jetter,demo_vendor,,,
10ft PVC Pipe,demo_vendor,,,
10ft copper pipe,demo_vendor,,,
10ft copper piping,demo_vendor,,,
10ft stick 1 inch pvc,demo_vendor,,,
11/2 X1 SCH 40 BUSHSXS,demo_vendor,,,
11/2 chrome extantion tail piece,demo_vendor,,,
11/2 chrome flange tailpiece,demo_vendor,,,
11/2 chrome p trap,demo_vendor,,,
11/2 chrome ptap,demo_vendor,,,
11/2 chrome tailpiece,demo_vendor,,,
11/2 flange tailpiece,demo_vendor,,,
11/2 pvc tailpiece,demo_vendor,,,
11/4 GALV ADJ SWIVEL HANGER,demo_vendor,,,
12 X 12 Access Panel,demo_vendor,,,
12 galllon water heater,demo_vendor,,,
12 supply line,demo_vendor,,,
"12"" drain basket",demo_vendor,,,
12/2 Flex,demo_vendor,,,
12/2 Romex Cable,demo_vendor,,,
125 ft. 8/3 Stranded Romex SIMpull CU NM-B W/G Wire,demo_vendor,,,
"135x 1"" pvc piping",demo_vendor,,,
"14"" cold water line",demo_vendor,,,
"140'x1 1/4"" pvc piping",demo_vendor,,,
15 ft Adjustable Pattern Shrub Head,demo_vendor,,,
16in. Supply Hoses,demo_vendor,,,
17 in. ADA Height 2-Piece Toilet 1.28 GPF Single Flush Elongated Toilet in White 1000g Map with Soft Close Toilet Seat,demo_vendor,,,
18 inch braided pipe,demo_vendor,,,
18/10 Sprinkler System Wire 600 ft,demo_vendor,,,
1Sheetrock Pre-Mixed All-Purpose Drywall Joint Compound,demo_vendor,,,
1X1/2 SPGXS PVC40 BUSH,demo_vendor,,,
1X1X1/2 SXSXS PVC40 TEE,demo_vendor,,,
1X20 PVC S40 BE PIPE,demo_vendor,,,
"1`"" 90 elbow street",demo_vendor,,,
1inch Copper Type M Pipe and Fittings,demo_vendor,,,
1inch zurn shut off valve,demo_vendor,,,
1”  Couplings,demo_vendor,,,
1” PVC Union- 2 ea,demo_vendor,,,
1” Propress check valve,demo_vendor,,,
1” Propress fittings unions,demo_vendor,,,
1” Type L Copper Pipe 12 ft,demo_vendor,,,
1” pres 90s,demo_vendor,,,
2  sewage pumps,demo_vendor,,,
2 1/2 copper pipe,demo_vendor,,,
2 1/2 male adapter,demo_vendor,,,
2 75 ft  retactible hose an reels,demo_vendor,,,
2 Ea white silicone sealant,demo_vendor,,,
2 Gal. Electric Water Heater,demo_vendor,,,
2 Piece Elongated ADA Toilet,demo_vendor,,,
2 Reg Techss,demo_vendor,,,
2 Shut off valves,demo_vendor,,,
2 Water supply lines,demo_vendor,,,
2 bands cast-Iron to PVC Transition Bands,demo_vendor,,,
2 couplers copper to PVC Couplers,demo_vendor,,,
"2 ea 3/8""flip x 1/2"" water supply lines",demo_vendor,,,
2 ea flanges w/ rubber boots,demo_vendor,,,
2 gallon thermal expansion tank,demo_vendor,,,
"2 in Schedule 80, Socket, 150 psi, Gray flang...",demo_vendor,,,
2 in. Butterfly bolt pack,demo_vendor,,,
2 inch PVC pipe,demo_vendor,,,
2 inch ball valve,demo_vendor,,,
2 inch copper fittings,demo_vendor,,,
2 inch copper pipe,demo_vendor,,,
2 inch copper pipes and fittings,demo_vendor,,,
2 inch everything kit,demo_vendor,,,
2 inch pipe,demo_vendor,,,
2 inch piping,demo_vendor,,,
2 inch pro press fittings,demo_vendor,,,
2 inch shut off valve,demo_vendor,,,
2 inch tee,demo_vendor,,,
2 large wax rings and toilet bolt kits,demo_vendor,,,
2 packs toilet shems,demo_vendor,,,
"2 pcs SCH 40 PVC 2"" Pipe (10-ft each)",demo_vendor,,,
"2 pcs SCH 40 PVC 3"" Pipe (10-ft each)",demo_vendor,,,
2 pound expansion tank,demo_vendor,,,
2 regulators,demo_vendor,,,
2 rolls advanced Moisture Barrier Sealing Tape,demo_vendor,,,
2 sensors 3 battery packs an snake out,demo_vendor,,,
2 set of latches,demo_vendor,,,
2 strikers,demo_vendor,,,
"2"" Cooper Pipe 10ft",demo_vendor,,,
"2"" Copper Press Coupling",demo_vendor,,,
"2"" Copper Press Elbow",demo_vendor,,,
"2"" Copper pipe type L and fittings",demo_vendor,,,
"2"" Male Adapter PVC",demo_vendor,,,
"2"" O  Ring",demo_vendor,,,
"2"" PVC Couplings",demo_vendor,,,
"2"" PVC PIPE",demo_vendor,,,
"2"" Propress fittings",demo_vendor,,,
"2"" Wilkins Backflow Preventer Assembly",demo_vendor,,,
"2"" cleanout plug for easy cleanout",demo_vendor,,,
"2"" copper",demo_vendor,,,
"2"" copper pipe",demo_vendor,,,
"2"" fittings",demo_vendor,,,
"2"" pipe sch 80",demo_vendor,,,
"2"" press elbow",demo_vendor,,,
"2"" threaded brass ball valve",demo_vendor,,,
"2"" x 20"" Type L Copper Pipe",demo_vendor,,,
"2""x1-1/2""x2"" sanitary tee",demo_vendor,,,
2' Copper pipe,demo_vendor,,,
2-Gallon Expansion tank,demo_vendor,,,
"2-part set, 1 set heavy-Duty Primer & Industrial Cement",demo_vendor,,,
2.25 brass closet bolt set,demo_vendor,,,
20 Gal Water Heater Electric,demo_vendor,,,
20 in supply line,demo_vendor,,,
20 minute drywall compound,demo_vendor,,,
"20"" Braided Stainless Steel Supply Line-4 ea",demo_vendor,,,
200PSI gauge,demo_vendor,,,
20A Tamper Resistant GFCI outlet,demo_vendor,,,
20amp GFI,demo_vendor,,,
23 fl. oz. Original Glass Cleaner,demo_vendor,,,
240v LSG202M Liberty Grinder Pump,demo_vendor,,,
25 ft 1/2 inch pex supply,demo_vendor,,,
2in coupling,demo_vendor,,,
2inch copper pipe,demo_vendor,,,
2x2 sheetrock x 3,demo_vendor,,,
2x2 tiles - 1 sqft,demo_vendor,,,
2x3/4x2 tee,demo_vendor,,,
2x4 brass nipple,demo_vendor,,,
2” Flush Valve,demo_vendor,,,
2” PVC 10 Ft,demo_vendor,,,
2” PVC Misc Fittings,demo_vendor,,,
2” Propress check valve,demo_vendor,,,
2” Propress fittings press tees,demo_vendor,,,
2” Propress shut off valve,demo_vendor,,,
2” double check backflow,demo_vendor,,,
2” propress fittings,demo_vendor,,,
3 comp sink strainer/stopper repair kit,demo_vendor,,,
3 control floats,demo_vendor,,,
3 filters,demo_vendor,,,
3 hole sink faucet,demo_vendor,,,
3 in korky flapper,demo_vendor,,,
3 in trap seal,demo_vendor,,,
3 rolls commercial Pipe Insulation Wraps,demo_vendor,,,
3 toilet flush valves,demo_vendor,,,
3 volt wired battery pack,demo_vendor,,,
"3"" Couplings",demo_vendor,,,
"3"" PVC Cleanout Cap",demo_vendor,,,
"3"" Press Copper Flange",demo_vendor,,,
"3"" Toilet Flapper",demo_vendor,,,
"3"" Trap Seal",demo_vendor,,,
"3"" flapper valve",demo_vendor,,,
"3"" x 2"" Copper Press Fitting Reducer",demo_vendor,,,
3' pvc pipe,demo_vendor,,,
3'' flange,demo_vendor,,,
3-4 offset toilet flange w/ss ring,demo_vendor,,,
3-inch PVC Standard Closet Flange,demo_vendor,,,
3.0 Gallon Diaohragm,demo_vendor,,,
3/ in. press elbow,demo_vendor,,,
3/16 flat bar per ft,demo_vendor,,,
3/16 rebar per ft,demo_vendor,,,
"3/4 "" 90 elbow coupling",demo_vendor,,,
"3/4 "" copper pipe",demo_vendor,,,
3/4 90s,demo_vendor,,,
3/4 Brass Cap,demo_vendor,,,
3/4 PEX pipe,demo_vendor,,,
3/4 PEX straight couples,demo_vendor,,,
3/4 Pvc fittings,demo_vendor,,,
3/4 and 1 1/2  pvc pipe and fittings,demo_vendor,,,
3/4 ball valve,demo_vendor,,,
3/4 brass coupling,demo_vendor,,,
3/4 brass elbow,demo_vendor,,,
3/4 bushing txs,demo_vendor,,,
3/4 copper pipe,demo_vendor,,,
"3/4 copper pipe, 3/4 connectors, 3/4 copper to PVC adapter",demo_vendor,,,
3/4 coupling,demo_vendor,,,
3/4 couplings copper,demo_vendor,,,
3/4 elbows propress,demo_vendor,,,
3/4 hase seals,demo_vendor,,,
3/4 in copper pipe,demo_vendor,,,
3/4 in couplers,demo_vendor,,,
3/4 in. Brass PEX-B Barb Ball Valve,demo_vendor,,,
3/4 in. brass ball valve,demo_vendor,,,
3/4 in. copper stick,demo_vendor,,,
3/4 in. gas line cap,demo_vendor,,,
3/4 in. hose bib vacuum breaker,demo_vendor,,,
3/4 in. pess female,demo_vendor,,,
3/4 in. press coupling,demo_vendor,,,
3/4 in. press shut of valve,demo_vendor,,,
3/4 in. x 10 ft. Copper Type M Hard  Pipe,demo_vendor,,,
3/4 inch ball valve shark bite,demo_vendor,,,
3/4 insulation,demo_vendor,,,
"3/4 male and female hose connections, 5/8 barb connection w/ clamps",demo_vendor,,,
3/4 pex,demo_vendor,,,
3/4 pex coupling,demo_vendor,,,
3/4 pex crimp rings,demo_vendor,,,
3/4 propress couplings,demo_vendor,,,
3/4 propress fittings,demo_vendor,,,
3/4 sch 40 pipe per ft,demo_vendor,,,
3/4 sch 40 tee,demo_vendor,,,
3/4 sharkbite coupling push to connect,demo_vendor,,,
3/4 side kick wasting tee,demo_vendor,,,
3/4 type L copper pipe,demo_vendor,,,
3/4 x 3/4 x 1/2 copper tee,demo_vendor,,,
"3/4"" 90 degree",demo_vendor,,,
"3/4"" COUPLER PLAY VIEGA",demo_vendor,,,
"3/4"" Caps",demo_vendor,,,
"3/4"" Copper Pipe 5 ft",demo_vendor,,,
"3/4"" FIP ADAPTER",demo_vendor,,,
"3/4"" HOSE BIBB-BRASS W/V/B",demo_vendor,,,
"3/4"" Hole Strap",demo_vendor,,,
"3/4"" Pex",demo_vendor,,,
"3/4"" Pipe",demo_vendor,,,
"3/4"" Press Ball Valve",demo_vendor,,,
"3/4"" Press Coupling",demo_vendor,,,
"3/4"" Press Elbow",demo_vendor,,,
"3/4"" Press Male Adapter",demo_vendor,,,
"3/4"" Press Union",demo_vendor,,,
"3/4"" Pro Press 90s",demo_vendor,,,
"3/4"" Propress Fittings ($71.69)= $71.69",demo_vendor,,,
"3/4"" Relief Drain line",demo_vendor,,,
"3/4"" SHUT-OFF VALVE",demo_vendor,,,
"3/4"" Schedule 80 PVC pipe & fittings",demo_vendor,,,
"3/4"" Split Ring Pipe Hanger",demo_vendor,,,
"3/4"" Spudnut",demo_vendor,,,
"3/4"" TEE PLAY VIEGA",demo_vendor,,,
"3/4"" ball valves",demo_vendor,,,
"3/4"" cpvc pipe",demo_vendor,,,
"3/4"" hose bib/spigot 1/4 turn",demo_vendor,,,
"3/4"" pex tees",demo_vendor,,,
"3/4"" press fittings",demo_vendor,,,
"3/4"" propess fittings",demo_vendor,,,
"3/4"" shut off valve",demo_vendor,,,
"3/4"" tees",demo_vendor,,,
3/4' 2ft Copper Pipe,demo_vendor,,,
"3/4' Fittings, male adapter, coupling",demo_vendor,,,
3/4” Compression Pex Coupling,demo_vendor,,,
3/4” Compression Pex Male Fitting,demo_vendor,,,
3/4” Copper Pipe Type M,demo_vendor,,,
3/4” Copper Propress Coupling,demo_vendor,,,
3/4” Copper Propress Elbow,demo_vendor,,,
3/4” Copper Propress Female Adaptor,demo_vendor,,,
3/4” Fittings,demo_vendor,,,
3/4” Meter Nut & Tail,demo_vendor,,,
3/4” Pex Piping,demo_vendor,,,
3/4” pipe,demo_vendor,,,
3/4” rpz,demo_vendor,,,
3/8 STEEL VERT HANG ROD,demo_vendor,,,
3/8 hammer drill bit,demo_vendor,,,
3/8 in THREADED ROD,demo_vendor,,,
3/8 in. Compression x 1/2 in. FIP x 36 in. Braided Polymer Faucet Supply Line,demo_vendor,,,
3/8 inch pex piping,demo_vendor,,,
3/8 od water supplyhose to A/c unit,demo_vendor,,,
3/8 thermostatic valve,demo_vendor,,,
"3/8"" All Thread Rod 2""",demo_vendor,,,
"3/8"" Galvanized Pipes Port Ceiling Plate",demo_vendor,,,
"3/8"" OD X 7/8"" X 12 "" Braided Closet Supply Line",demo_vendor,,,
"3/8"" water supply flex compression hose",demo_vendor,,,
"3/8"" x 12 in. Compression shut off valve flex hose",demo_vendor,,,
"3/8"" x 3/8"" x 20"" Water Comp Supply Line",demo_vendor,,,
3/8in. by 1/4in. adapter,demo_vendor,,,
"300'x3/4"" pex piping",demo_vendor,,,
36x24x20 freestanding utility sink,demo_vendor,,,
3in drain plug,demo_vendor,,,
3inch Pipe,demo_vendor,,,
3inch Repair Couplers,demo_vendor,,,
3inch Valve,demo_vendor,,,
3” Toilet Flapper,demo_vendor,,,
3” propress tee,demo_vendor,,,
4 in. PVC Schedule 45 Degree elbow fitting,demo_vendor,,,
4 in. PVC Schedule 90 Degree elbow fitting,demo_vendor,,,
4 in. PVC Twist-N-Set Open Toilet Flange,demo_vendor,,,
4 in. Schedule 40 PVC coupling,demo_vendor,,,
4 in. x 10 ft. PVC sewer pipe,demo_vendor,,,
4 inch PVC pipe,demo_vendor,,,
4 stainless strainer,demo_vendor,,,
"4"" Aluminum Pipe and Fittings",demo_vendor,,,
"4"" No Hub Coupling",demo_vendor,,,
"4"" PVC 45 fittings",demo_vendor,,,
"4"" PVC Repair Coupling-4 ea",demo_vendor,,,
"4"" PVC Repair Coupling-5 ea",demo_vendor,,,
"4"" PVC Repair Coupling-8 ea",demo_vendor,,,
"4"" Schedule 40 PVC Sanitary Sweeping Wye Fitting-2 ea",demo_vendor,,,
"4"" Schedule 40 PVC Sanitary Tee Fitting",demo_vendor,,,
"4"" center faucet",demo_vendor,,,
"4"" floor flange bolt in",demo_vendor,,,
"4"" sewer line repair assembly with cover",demo_vendor,,,
4.5 grate cover,demo_vendor,,,
4.5 inch drain assembly,demo_vendor,,,
40 gallon gas water heater,demo_vendor,,,
40 gallon natural gas water tank,demo_vendor,,,
40 gallon water heater 6 year,demo_vendor,,,
45 Degree Coupling,demo_vendor,,,
4in Elongated faucet fixture,demo_vendor,,,
4inch Box,demo_vendor,,,
5 Stage Filter System with 4 Gallon Tank,demo_vendor,,,
"5"" Cleanout Plug",demo_vendor,,,
"5' 3/4"" type L copper pipe",demo_vendor,,,
5/16 in. x 2.5 in. No Spin Toilet Flange Bolts,demo_vendor,,,
5/8 inch O ring,demo_vendor,,,
"5/8"" X 15' Hose",demo_vendor,,,
5/8” sewer machine,demo_vendor,,,
"50 Pack 3/4"" Clamps/ fasteners",demo_vendor,,,
50 gal Gas Water heater g6-s5040nv ao smith,demo_vendor,,,
50/50 solution,demo_vendor,,,
500 ft. 12 Gauge Black Stranded Copper THHN Wire,demo_vendor,,,
500 ft. 12 Gauge Green Stranded Copper THHN Wire,demo_vendor,,,
500 ft. 12 Gauge Red Stranded Copper THHN Wire,demo_vendor,,,
503 flushmate,demo_vendor,,,
504 flyshmate replacement valve cartridge,demo_vendor,,,
5lb bag of concrete,demo_vendor,,,
"6 angle stops , rebuild , labo",demo_vendor,,,
6 gallon electric water heater,demo_vendor,,,
6 gallon water heater,demo_vendor,,,
6 in Nickle bronze round cast cleanout cover,demo_vendor,,,
6 in. dry vent cap,demo_vendor,,,
"6"" Faucet",demo_vendor,,,
"6"" roof bolt kits",demo_vendor,,,
"6"" tail pipe brass",demo_vendor,,,
64oz ZOOM DRAIN BIO Liquid,demo_vendor,,,
6V lithium batteries,demo_vendor,,,
6x1x8 pre finished lumber,demo_vendor,,,
7 in. Galvanized Steel Toilet Flange Replacement Ring,demo_vendor,,,
75 gallon water heater model# PCG-75,demo_vendor,,,
8 AA batteries,demo_vendor,,,
8 inch wall mount mop sink faucet,demo_vendor,,,
8' pvc,demo_vendor,,,
8oz. L/F C/W  Paste Flux,demo_vendor,,,
90 degree  elbow shark bites,demo_vendor,,,
90' 3/4,demo_vendor,,,
975xl poppet kit,demo_vendor,,,
975xl relief valve repair kit,demo_vendor,,,
975xl seat kit,demo_vendor,,,
975xl spring kit,demo_vendor,,,
A BALL VALVE,demo_vendor,,,
A-1108-A Urinal Flushometer Kit,demo_vendor,,,
AA batteries (8pk),demo_vendor,,,
ABS Pipe,demo_vendor,,,
AC Drain Line Cleaning Compression Kit,demo_vendor,,,
ADA COMPLIANT DRINKING FOUNTAIN,demo_vendor,,,
ADA Drain Assembly,demo_vendor,,,
ADA Elongated Pressure Assisted Water Closet,demo_vendor,,,
ADA Elongated Seat,demo_vendor,,,
ADA Elongated Water Closet,demo_vendor,,,
ADA Elongated toilet,demo_vendor,,,
ADA Flush valve,demo_vendor,,,
ADA Trap Wrap kit,demo_vendor,,,
ADA enlongated pressure assit toilet,demo_vendor,,,
ANGLE STOP REPLACEMENT,demo_vendor,,,
AO SMITH water heater repair assembly (Termostat & HL2x),demo_vendor,,,
AO Smith water heater,demo_vendor,,,
"APOLLO1-1/2"" PVC SLIDE REPAIR COUPLING",demo_vendor,,,
APPROVED quote,demo_vendor,,,
Aa batteries,demo_vendor,,,
Aa lith batteries,demo_vendor,,,
"Access Panel-12"" x 12""-2 ea",demo_vendor,,,
Access area under sinks and ceiling; restore to rough finish,demo_vendor,,,
Acrylic culk tube,demo_vendor,,,
Actuator seal lll,demo_vendor,,,
Ada compliant toilet,demo_vendor,,,
Ada high seet elongated toilet comertial,demo_vendor,,,
Adapters and connectors,demo_vendor,,,
Additional copper pipe and fittings,demo_vendor,,,
Addl lbr rate,demo_vendor,,,
Adhesieve Cartridge,demo_vendor,,,
Adhesive Caulk,demo_vendor,,,
Adhesive and Primer,demo_vendor,,,
Adj lbr rate,demo_vendor,,,
Adj lbr rate (per agreemt w/Justin 120/hr) (less 32 r/t NTE),demo_vendor,,,
Adj to bring to quoted price of 958,demo_vendor,,,
Adj to match nte removal and install new hydrant copper pipe,demo_vendor,,,
Adjustable Clamp,demo_vendor,,,
Adjustable Flush Valve,demo_vendor,,,
Adjusted,demo_vendor,,,
Adjusted Amount,demo_vendor,,,
Advanced Drainage Systems 4 in. x 100 ft. Corrugated Pipes Drain Pipe Solid,demo_vendor,,,
Aerator assembly,demo_vendor,,,
Aerator pump Hiblow 120V,demo_vendor,,,
Aerator/sink,demo_vendor,,,
Agreed NTE,demo_vendor,,,
Air admittance valve,demo_vendor,,,
Air gap,demo_vendor,,,
Air hose whops,demo_vendor,,,
American Standard Batteries,demo_vendor,,,
American Standard Cadet 3 1.28 GPF Single Flush Toilet Tank Only for Concealed Trap-Way Bowl in White,demo_vendor,,,
American Standard Toilet,demo_vendor,,,
American standard 1.6gpf Tank,demo_vendor,,,
American standard ADA flush valve toilet,demo_vendor,,,
American standard flapper,demo_vendor,,,
American standard urinal,demo_vendor,,,
American standards toilet,demo_vendor,,,
Amps,demo_vendor,,,
Anchor Bolts and Brackets,demo_vendor,,,
Anchor Screw Kit,demo_vendor,,,
Anchoring,demo_vendor,,,
Anchors & screws,demo_vendor,,,
Anchors/Brackets,demo_vendor,,,
Angel valve,demo_vendor,,,
Angle Stop ($19.99) x2= $39.98,demo_vendor,,,
Angle and Female Pipe Coupler,demo_vendor,,,
Angle stop handle,demo_vendor,,,
Angle stop rebuild,demo_vendor,,,
Angle stop rebuild kit,demo_vendor,,,
Angle stop shutoff,demo_vendor,,,
Angle stop valve,demo_vendor,,,
"Angle stub, fill valve, supply line",demo_vendor,,,
Angles stops,demo_vendor,,,
App Issues / Quoted Time,demo_vendor,,,
Approved Amount,demo_vendor,,,
Approved NTE,demo_vendor,,,
As solenoid startup replacement,demo_vendor,,,
Asphalt (Hot Mix Cubic Yd Delivered),demo_vendor,,,
"Assorted Fasteners- Tapcon Concrete Anchors, Self Tapping Screws, Drywall Screws, etc",demo_vendor,,,
"Assorted pvc , pipe, unin, 45,90, glue",demo_vendor,,,
Asssembly/Rebuild Kit,demo_vendor,,,
Auger 100ft,demo_vendor,,,
Automatic Flush Sensor,demo_vendor,,,
"Automatic Flush Valve Retrofit Kit: Moen Commercial, Exposed Flushometers, Single Flush, Top Mount",demo_vendor,,,
Automatic sensor box,demo_vendor,,,
Automatic sloan,demo_vendor,,,
B-50 Handle repair kit Sloan,demo_vendor,,,
BACKFILL,demo_vendor,,,
BACKFLOW PREVENTOR COMPLETE,demo_vendor,,,
BACKFLOW UNIT,demo_vendor,,,
BARRIER MATERIAL,demo_vendor,,,
"BERNZOMATIC Hand Torch w/ Cylinder: Swirl Flame, Instant On-Off, Preset Flame, Fixed Tip, Swirl",demo_vendor,,,
BF SOLENOID VALVE ASSEMBLY,demo_vendor,,,
BI-CLEAN,demo_vendor,,,
BLADES,demo_vendor,,,
BOlt kit,demo_vendor,,,
BRASS CAP,demo_vendor,,,
BRASS FITTINGS,demo_vendor,,,
BRaided faucet conectors,demo_vendor,,,
BUBBLER REPLACEMENT ASSEMBLY,demo_vendor,,,
Back flow rebuilt kit,demo_vendor,,,
Back flow valve,demo_vendor,,,
"Backflow Preventer- 1”, Wilkins-Zurn,  Model # 975XL3",demo_vendor,,,
"Backflow Prevention - 1-1/4"" Lead Free Wilkins 375XL Reduced Pressure Principle Assembly (shipping included)",demo_vendor,,,
Backflow bonnet,demo_vendor,,,
Backflow preventer,demo_vendor,,,
Backflow water vpressure test (2.LA),demo_vendor,,,
Bacterial killer and smell eliminator,demo_vendor,,,
Base mount repair system,demo_vendor,,,
Base trim,demo_vendor,,,
Basic clog,demo_vendor,,,
Basket strainer,demo_vendor,,,
Basket strainer 3”,demo_vendor,,,
Bathroom disinfectant and cleaner,demo_vendor,,,
Bathroom facuet,demo_vendor,,,
Bathroom sink faucett,demo_vendor,,,
Batteries for Sinks,demo_vendor,,,
Batteries urinal,demo_vendor,,,
Batteries',demo_vendor,,,
Battery Case Unit with 6V Lithium,demo_vendor,,,
"Beewax, sealant corking gun",demo_vendor,,,
Bi level water fountain item # 34J990,demo_vendor,,,
Bio clean,demo_vendor,,,
